ID,ID1,ID2,NAME1,NAME2,ATR
106,2,144,1901-1930,Šíma Jaroslav,32++Sociologická revue
106,2,32,1901-1930,Sociologická revue,144++Šíma Jaroslav
107,2,145,1901-1930,Škrach Vasil Kaprálek,5++Česká mysl
107,2,5,1901-1930,Česká mysl,145++Škrach Vasil Kaprálek
108,2,150,1901-1930,Štefánek Anton,32++Sociologická revue
108,2,32,1901-1930,Sociologická revue,150++Štefánek Anton
109,2,151,1901-1930,Štern Evžen,14++Naše doba
109,2,14,1901-1930,Naše doba,151++Štern Evžen
110,2,154,1901-1930,Teltšík Rudolf,23++Sociální práce
110,2,23,1901-1930,Sociální práce,154++Teltšík Rudolf
111,2,154,1901-1930,Teltšík Rudolf,27++Sociální revue
111,2,27,1901-1930,Sociální revue,154++Teltšík Rudolf
112,2,159,1901-1930,Uhlíř Antonín,14++Naše doba
112,2,14,1901-1930,Naše doba,159++Uhlíř Antonín
113,2,159,1901-1930,Uhlíř Antonín,27++Sociální revue
113,2,27,1901-1930,Sociální revue,159++Uhlíř Antonín
114,2,160,1901-1930,Ullrich Zdeněk,5++Česká mysl
114,2,5,1901-1930,Česká mysl,160++Ullrich Zdeněk
115,2,160,1901-1930,Ullrich Zdeněk,37++Statistický obzor
115,2,37,1901-1930,Statistický obzor,160++Ullrich Zdeněk
116,2,160,1901-1930,Ullrich Zdeněk,45++Parlament (časopis)
116,2,45,1901-1930,Parlament (časopis),160++Ullrich Zdeněk
117,2,163,1901-1930,Václavek Bedřich,32++Sociologická revue
117,2,32,1901-1930,Sociologická revue,163++Václavek Bedřich
118,2,165,1901-1930,Vašek Bedřich,28++Sociální rozhledy
118,2,28,1901-1930,Sociální rozhledy,165++Vašek Bedřich
119,2,167,1901-1930,Verunáč Václav,4++Časopis Svobodné školy politických nauk v Praze
119,2,4,1901-1930,Časopis Svobodné školy politických nauk v Praze,167++Verunáč Václav
120,2,167,1901-1930,Verunáč Václav,45++Parlament (časopis)
120,2,45,1901-1930,Parlament (časopis),167++Verunáč Václav
121,2,171,1901-1930,Weyr František,45++Parlament (časopis)
121,2,45,1901-1930,Parlament (časopis),171++Weyr František
122,2,176,1901-1930,Zwicker Bruno,32++Sociologická revue
122,2,32,1901-1930,Sociologická revue,176++Zwicker Bruno
123,2,177,1901-1930,Žalud Augustin,27++Sociální revue
123,2,27,1901-1930,Sociální revue,177++Žalud Augustin
124,2,69,1901-1930,Korčák Jaromír,5++Česká mysl
124,2,5,1901-1930,Česká mysl,69++Korčák Jaromír
125,2,159,1901-1930,Uhlíř Antonín,5++Česká mysl
125,2,5,1901-1930,Česká mysl,159++Uhlíř Antonín
126,2,177,1901-1930,Žalud Augustin,14++Naše doba
126,2,14,1901-1930,Naše doba,177++Žalud Augustin
127,2,144,1901-1930,Šíma Jaroslav,27++Sociální revue
127,2,27,1901-1930,Sociální revue,144++Šíma Jaroslav
128,2,151,1901-1930,Štern Evžen,27++Sociální revue
128,2,27,1901-1930,Sociální revue,151++Štern Evžen
129,2,66,1901-1930,Kohn Jindřich,32++Sociologická revue
129,2,32,1901-1930,Sociologická revue,66++Kohn Jindřich
130,2,72,1901-1930,Král Josef,32++Sociologická revue
130,2,32,1901-1930,Sociologická revue,72++Král Josef
131,2,85,1901-1930,Machotka Otakar,32++Sociologická revue
131,2,32,1901-1930,Sociologická revue,85++Machotka Otakar
132,2,86,1901-1930,Maiwald Karel,32++Sociologická revue
132,2,32,1901-1930,Sociologická revue,86++Maiwald Karel
133,2,104,1901-1930,Obrdlíková Juliana,32++Sociologická revue
133,2,32,1901-1930,Sociologická revue,104++Obrdlíková Juliana
134,2,112,1901-1930,Potužil František,32++Sociologická revue
134,2,32,1901-1930,Sociologická revue,112++Potužil František
135,2,120,1901-1930,Rouček Joseph Slabey,32++Sociologická revue
135,2,32,1901-1930,Sociologická revue,120++Rouček Joseph Slabey
136,2,134,1901-1930,Sorokin Pitirim Alexandrovič,32++Sociologická revue
136,2,32,1901-1930,Sociologická revue,134++Sorokin Pitirim Alexandrovič
137,2,142,1901-1930,Šapoval Mykyta,32++Sociologická revue
137,2,32,1901-1930,Sociologická revue,142++Šapoval Mykyta
138,2,145,1901-1930,Škrach Vasil Kaprálek,32++Sociologická revue
138,2,32,1901-1930,Sociologická revue,145++Škrach Vasil Kaprálek
139,2,146,1901-1930,Šmejkal Karel,32++Sociologická revue
139,2,32,1901-1930,Sociologická revue,146++Šmejkal Karel
140,2,157,1901-1930,Trapl Miloslav,32++Sociologická revue
140,2,32,1901-1930,Sociologická revue,157++Trapl Miloslav
141,2,159,1901-1930,Uhlíř Antonín,32++Sociologická revue
141,2,32,1901-1930,Sociologická revue,159++Uhlíř Antonín
142,2,86,1901-1930,Maiwald Karel,37++Statistický obzor
142,2,37,1901-1930,Statistický obzor,86++Maiwald Karel
143,2,116,1901-1930,Reif Gustav,37++Statistický obzor
143,2,37,1901-1930,Statistický obzor,116++Reif Gustav
144,2,1,1901-1930,Adamec Čeněk,36++České vysoké učení technické v Praze
144,2,36,1901-1930,České vysoké učení technické v Praze,1++Adamec Čeněk
145,2,4,1901-1930,Auerhan Jan,6++Československý ústav zahraniční
145,2,6,1901-1930,Československý ústav zahraniční,4++Auerhan Jan
146,2,4,1901-1930,Auerhan Jan,19++Státní úřad statistický
146,2,19,1901-1930,Státní úřad statistický,4++Auerhan Jan
147,2,5,1901-1930,Beneš Edvard,20++Sociální ústav ČSR
147,2,20,1901-1930,Sociální ústav ČSR,5++Beneš Edvard
148,2,5,1901-1930,Beneš Edvard,36++České vysoké učení technické v Praze
148,2,36,1901-1930,České vysoké učení technické v Praze,5++Beneš Edvard
149,2,5,1901-1930,Beneš Edvard,39++Karlova univerzita v Praze
149,2,39,1901-1930,Karlova univerzita v Praze,5++Beneš Edvard
150,2,5,1901-1930,Beneš Edvard,65++Masarykova sociologická společnost
150,2,65,1901-1930,Masarykova sociologická společnost,5++Beneš Edvard
151,2,5,1901-1930,Beneš Edvard,71++Sociologická knihovna MSS
151,2,71,1901-1930,Sociologická knihovna MSS,5++Beneš Edvard
152,2,6,1901-1930,Bláha Inocenc Arnošt,5++Československá akademie zemědělská
152,2,5,1901-1930,Československá akademie zemědělská,6++Bláha Inocenc Arnošt
153,2,6,1901-1930,Bláha Inocenc Arnošt,14++Slezský ústav v Praze
153,2,14,1901-1930,Slezský ústav v Praze,6++Bláha Inocenc Arnošt
154,2,6,1901-1930,Bláha Inocenc Arnošt,34++Česká technická vysoká škola v Brně
154,2,34,1901-1930,Česká technická vysoká škola v Brně,6++Bláha Inocenc Arnošt
155,2,6,1901-1930,Bláha Inocenc Arnošt,41++Masarykova univerzita v Brně
155,2,41,1901-1930,Masarykova univerzita v Brně,6++Bláha Inocenc Arnošt
156,2,6,1901-1930,Bláha Inocenc Arnošt,65++Masarykova sociologická společnost
156,2,65,1901-1930,Masarykova sociologická společnost,6++Bláha Inocenc Arnošt
157,2,6,1901-1930,Bláha Inocenc Arnošt,71++Sociologická knihovna MSS
157,2,71,1901-1930,Sociologická knihovna MSS,6++Bláha Inocenc Arnošt
158,2,8,1901-1930,Boháč Antonín,5++Československá akademie zemědělská
158,2,5,1901-1930,Československá akademie zemědělská,8++Boháč Antonín
159,2,8,1901-1930,Boháč Antonín,19++Státní úřad statistický
159,2,19,1901-1930,Státní úřad statistický,8++Boháč Antonín
160,2,8,1901-1930,Boháč Antonín,36++České vysoké učení technické v Praze
160,2,36,1901-1930,České vysoké učení technické v Praze,8++Boháč Antonín
161,2,8,1901-1930,Boháč Antonín,39++Karlova univerzita v Praze
161,2,39,1901-1930,Karlova univerzita v Praze,8++Boháč Antonín
162,2,15,1901-1930,Čep Tomáš,5++Československá akademie zemědělská
162,2,5,1901-1930,Československá akademie zemědělská,15++Čep Tomáš
163,2,15,1901-1930,Čep Tomáš,14++Slezský ústav v Praze
163,2,14,1901-1930,Slezský ústav v Praze,15++Čep Tomáš
164,2,15,1901-1930,Čep Tomáš,65++Masarykova sociologická společnost
164,2,65,1901-1930,Masarykova sociologická společnost,15++Čep Tomáš
165,2,17,1901-1930,Disman Miroslav,39++Karlova univerzita v Praze
165,2,39,1901-1930,Karlova univerzita v Praze,17++Disman Miroslav
166,2,21,1901-1930,Fajfr František,19++Státní úřad statistický
166,2,19,1901-1930,Státní úřad statistický,21++Fajfr František
167,2,21,1901-1930,Fajfr František,39++Karlova univerzita v Praze
167,2,39,1901-1930,Karlova univerzita v Praze,21++Fajfr František
168,2,21,1901-1930,Fajfr František,65++Masarykova sociologická společnost
168,2,65,1901-1930,Masarykova sociologická společnost,21++Fajfr František
169,2,21,1901-1930,Fajfr František,71++Sociologická knihovna MSS
169,2,71,1901-1930,Sociologická knihovna MSS,21++Fajfr František
170,2,22,1901-1930,Filipcová Blanka,39++Karlova univerzita v Praze
170,2,39,1901-1930,Karlova univerzita v Praze,22++Filipcová Blanka
171,2,23,1901-1930,Filipec Jindřich,39++Karlova univerzita v Praze
171,2,39,1901-1930,Karlova univerzita v Praze,23++Filipec Jindřich
172,2,24,1901-1930,Fischer Josef Ludvík,41++Masarykova univerzita v Brně
172,2,41,1901-1930,Masarykova univerzita v Brně,24++Fischer Josef Ludvík
173,2,24,1901-1930,Fischer Josef Ludvík,65++Masarykova sociologická společnost
173,2,65,1901-1930,Masarykova sociologická společnost,24++Fischer Josef Ludvík
174,2,24,1901-1930,Fischer Josef Ludvík,71++Sociologická knihovna MSS
174,2,71,1901-1930,Sociologická knihovna MSS,24++Fischer Josef Ludvík
175,2,27,1901-1930,Foustka Břetislav,39++Karlova univerzita v Praze
175,2,39,1901-1930,Karlova univerzita v Praze,27++Foustka Břetislav
176,2,27,1901-1930,Foustka Břetislav,65++Masarykova sociologická společnost
176,2,65,1901-1930,Masarykova sociologická společnost,27++Foustka Břetislav
177,2,27,1901-1930,Foustka Břetislav,71++Sociologická knihovna MSS
177,2,71,1901-1930,Sociologická knihovna MSS,27++Foustka Břetislav
178,2,33,1901-1930,Galla Karel,5++Československá akademie zemědělská
178,2,5,1901-1930,Československá akademie zemědělská,33++Galla Karel
179,2,33,1901-1930,Galla Karel,39++Karlova univerzita v Praze
179,2,39,1901-1930,Karlova univerzita v Praze,33++Galla Karel
180,2,33,1901-1930,Galla Karel,65++Masarykova sociologická společnost
180,2,65,1901-1930,Masarykova sociologická společnost,33++Galla Karel
181,2,37,1901-1930,Hájek Mojmír,41++Masarykova univerzita v Brně
181,2,41,1901-1930,Masarykova univerzita v Brně,37++Hájek Mojmír
182,2,37,1901-1930,Hájek Mojmír,65++Masarykova sociologická společnost
182,2,65,1901-1930,Masarykova sociologická společnost,37++Hájek Mojmír
183,2,41,1901-1930,Hirner Alexander,40++Komenského univerzita v Bratislavě
183,2,40,1901-1930,Komenského univerzita v Bratislavě,41++Hirner Alexander
184,2,46,1901-1930,Chalupný Emanuel,5++Československá akademie zemědělská
184,2,5,1901-1930,Československá akademie zemědělská,46++Chalupný Emanuel
185,2,46,1901-1930,Chalupný Emanuel,36++České vysoké učení technické v Praze
185,2,36,1901-1930,České vysoké učení technické v Praze,46++Chalupný Emanuel
186,2,46,1901-1930,Chalupný Emanuel,41++Masarykova univerzita v Brně
186,2,41,1901-1930,Masarykova univerzita v Brně,46++Chalupný Emanuel
187,2,46,1901-1930,Chalupný Emanuel,47++Svobodná škola politických nauk v Praze
187,2,47,1901-1930,Svobodná škola politických nauk v Praze,46++Chalupný Emanuel
188,2,46,1901-1930,Chalupný Emanuel,48++Ukrajinská svobodná univerzita v Praze
188,2,48,1901-1930,Ukrajinská svobodná univerzita v Praze,46++Chalupný Emanuel
189,2,46,1901-1930,Chalupný Emanuel,65++Masarykova sociologická společnost
189,2,65,1901-1930,Masarykova sociologická společnost,46++Chalupný Emanuel
