ID,ID1,ID2,NAME1,NAME2
467,152,35,Tauber Jan Bohumil,Česká zemědělská univerzita v Praze
468,152,36,Tauber Jan Bohumil,České vysoké učení technické v Praze
469,152,64,Tauber Jan Bohumil,Československá sociologická společnost při ČSAV
470,152,85,Tauber Jan Bohumil,Nová mysl
471,152,105,Tauber Jan Bohumil,Sociologie a historie zemědělství
472,154,20,Teltšík Rudolf,Sociální ústav ČSR
473,154,92,Teltšík Rudolf,Sociální práce
474,154,96,Teltšík Rudolf,Sociální revue
475,155,26,Tlustý Vojtěch,Ústav sociálně politických věd UK
476,155,39,Tlustý Vojtěch,Karlova univerzita v Praze
477,155,64,Tlustý Vojtěch,Československá sociologická společnost při ČSAV
478,155,85,Tlustý Vojtěch,Nová mysl
479,156,39,Tomeš Igor,Karlova univerzita v Praze
480,156,62,Tomeš Igor,Česká demografická společnost
481,156,66,Tomeš Igor,Socioklub
482,157,41,Trapl Miloslav,Masarykova univerzita v Brně
483,157,45,Trapl Miloslav,Palackého univerzita v Olomouci
484,159,36,Uhlíř Antonín,České vysoké učení technické v Praze
485,159,65,Uhlíř Antonín,Masarykova sociologická společnost
486,159,83,Uhlíř Antonín,Naše doba
487,159,96,Uhlíř Antonín,Sociální revue
488,160,14,Ullrich Zdeněk,Slezský ústav v Praze
489,160,19,Ullrich Zdeněk,Státní úřad statistický
490,160,28,Ullrich Zdeněk,Vojenský sociologický kruh
491,160,39,Ullrich Zdeněk,Karlova univerzita v Praze
492,160,56,Ullrich Zdeněk,Vysoká škola politická a sociální v Praze
493,160,65,Ullrich Zdeněk,Masarykova sociologická společnost
494,160,68,Ullrich Zdeněk,Společnost pro sociální bádání
495,160,74,Ullrich Zdeněk,Česká mysl
496,160,81,Ullrich Zdeněk,Kruh
497,160,95,Ullrich Zdeněk,Sociální problémy
498,160,106,Ullrich Zdeněk,Statistický obzor
499,160,112,Ullrich Zdeněk,Knihovna Sociálních problémů
500,160,113,Ullrich Zdeněk,Sociologická knihovna MSS
501,160,118,Ullrich Zdeněk,Parlament (časopis)
502,161,39,Urbánek Eduard,Karlova univerzita v Praze
503,161,64,Urbánek Eduard,Československá sociologická společnost při ČSAV
504,161,103,Urbánek Eduard,Sociologický časopis / Czech Sociological Review
505,161,109,Urbánek Eduard,Studia sociologica
506,162,56,Vacek Lubomír,Vysoká škola politická a sociální v Praze
507,162,64,Vacek Lubomír,Československá sociologická společnost při ČSAV
508,162,114,Vacek Lubomír,Sociologická knižnice nakladatelství Svoboda
509,163,101,Václavek Bedřich,Sociologická revue
510,164,39,Vaněk Antonín,Karlova univerzita v Praze
511,165,33,Vašek Bedřich,Biskupské semináře
512,165,69,Vašek Bedřich,Spolek pro založení a vydržování soukromého institutu věd sociologických a filosofických
513,165,97,Vašek Bedřich,Sociální rozhledy
514,166,15,Večerník Jiří,Sociologický ústav AV ČR
515,166,22,Večerník Jiří,Ústav pro filosofii a sociologii ČSAV
516,166,26,Večerník Jiří,Ústav sociálně politických věd UK
517,166,87,Večerník Jiří,Přehled vědecké a pedagogické práce kateder marxismu-leninismu
518,166,103,Večerník Jiří,Sociologický časopis / Czech Sociological Review
519,166,114,Večerník Jiří,Sociologická knižnice nakladatelství Svoboda
520,166,117,Večerník Jiří,Demografie (časopis)
521,167,23,Verunáč Václav,Ústav pro sociální a hospodářskou výchovu ČSS
522,167,36,Verunáč Václav,České vysoké učení technické v Praze
523,167,47,Verunáč Václav,Svobodná škola politických nauk v Praze
524,167,65,Verunáč Václav,Masarykova sociologická společnost
525,167,68,Verunáč Václav,Společnost pro sociální bádání
526,167,73,Verunáč Václav,Časopis Svobodné školy politických nauk v Praze
527,167,95,Verunáč Václav,Sociální problémy
528,167,118,Verunáč Václav,Parlament (časopis)
529,168,61,Voráček Josef,Česká asociace pro sociální antropologii
530,168,68,Voráček Josef,Společnost pro sociální bádání
531,168,95,Voráček Josef,Sociální problémy
532,168,112,Voráček Josef,Knihovna Sociálních problémů
533,169,95,Vybral Vladimír,Sociální problémy
534,170,43,Weber Alfred,Německá univerzita v Praze
535,171,19,Weyr František,Státní úřad statistický
536,171,118,Weyr František,Parlament (časopis)
537,172,43,Von Wieser Friedrich,Německá univerzita v Praze
538,173,20,Winter Lev,Sociální ústav ČSR
539,174,43,Ziegler Heinz Otto,Německá univerzita v Praze
540,174,112,Ziegler Heinz Otto,Knihovna Sociálních problémů
541,175,15,Zich František,Sociologický ústav AV ČR
542,175,50,Zich František,Univerzita J. E. Purkyně v Ústí nad Labem
543,175,55,Zich František,Vysoká škola finanční a správní v Praze
544,175,57,Zich František,Vysoká škola politická ÚV KSČ v Praze
545,175,64,Zich František,Československá sociologická společnost při ČSAV
546,175,114,Zich František,Sociologická knižnice nakladatelství Svoboda
547,176,41,Zwicker Bruno,Masarykova univerzita v Brně
548,176,65,Zwicker Bruno,Masarykova sociologická společnost
549,176,101,Zwicker Bruno,Sociologická revue
550,177,65,Žalud Augustin,Masarykova sociologická společnost
551,177,96,Žalud Augustin,Sociální revue
552,178,36,Žmavc Ivan,České vysoké učení technické v Praze
553,19,1,Durdík Josef,Česká akademie věd a umění
554,85,1,Machotka Otakar,Česká akademie věd a umění
555,114,3,Rabušic Ladislav,"Rada pro výzkum, vývoj a inovace"
556,102,4,Nový Lubomír,Vědecké kolegium filosofie a sociologie ČSAV
557,161,4,Urbánek Eduard,Vědecké kolegium filosofie a sociologie ČSAV
558,63,5,Kettner Josef,Československá akademie zemědělská
559,145,12,Škrach Vasil Kaprálek,Masarykova akademie práce
560,167,12,Verunáč Václav,Masarykova akademie práce
561,178,12,Žmavc Ivan,Masarykova akademie práce
562,47,16,Charvát František,Sociologický ústav ČSAV
563,98,16,Musil Jiří,Sociologický ústav ČSAV
564,119,16,Richta Radovan,Sociologický ústav ČSAV
565,166,16,Večerník Jiří,Sociologický ústav ČSAV
566,108,18,Petrusek Miloslav,Sportpropag
567,69,19,Korčák Jaromír,Státní úřad statistický
568,76,19,Kučera Milan,Státní úřad statistický
569,84,19,Machonin Pavel,Státní úřad statistický
570,116,19,Reif Gustav,Státní úřad statistický
571,135,19,Srb Vladimír,Státní úřad statistický
572,21,20,Fajfr František,Sociální ústav ČSR
573,46,20,Chalupný Emanuel,Sociální ústav ČSR
574,85,20,Machotka Otakar,Sociální ústav ČSR
575,109,20,Pistorius Theodor,Sociální ústav ČSR
576,116,20,Reif Gustav,Sociální ústav ČSR
577,145,20,Škrach Vasil Kaprálek,Sociální ústav ČSR
578,165,20,Vašek Bedřich,Sociální ústav ČSR
579,167,20,Verunáč Václav,Sociální ústav ČSR
580,177,20,Žalud Augustin,Sociální ústav ČSR
581,10,22,Brokl Lubomír,Ústav pro filosofii a sociologii ČSAV
582,25,22,Foret Miroslav,Ústav pro filosofii a sociologii ČSAV
583,40,22,Havelka Miloš,Ústav pro filosofii a sociologii ČSAV
584,62,22,Keller Jan,Ústav pro filosofii a sociologii ČSAV
585,123,22,Řehák Jan,Ústav pro filosofii a sociologii ČSAV
586,155,22,Tlustý Vojtěch,Ústav pro filosofii a sociologii ČSAV
587,144,23,Šíma Jaroslav,Ústav pro sociální a hospodářskou výchovu ČSS
588,52,24,Jungmann Bohumil,Ústav pro výzkum veřejného mínění ČSAV
589,162,24,Vacek Lubomír,Ústav pro výzkum veřejného mínění ČSAV
590,25,25,Foret Miroslav,Ústav pro výzkum veřejného mínění FSÚ
591,28,25,Frič Pavol,Ústav pro výzkum veřejného mínění FSÚ
592,162,25,Vacek Lubomír,Ústav pro výzkum veřejného mínění FSÚ
593,25,27,Foret Miroslav,Ústav vědeckého ateismu ČSAV
594,128,29,Sirovátka Tomáš,Výzkumný ústav práce a sociálních věcí
595,41,30,Hirner Alexander,Výzkumný ústav sociálního rozvoje a práce
596,78,30,Lamser Václav,Výzkumný ústav sociálního rozvoje a práce
597,7,32,Blažek Bohuslav,Výzkumný ústav výstavby a architektury
598,78,32,Lamser Václav,Výzkumný ústav výstavby a architektury
599,6,33,Bláha Inocenc Arnošt,Biskupské semináře
600,113,33,Procházka Matěj,Biskupské semináře
601,61,62,Kárníková Ludmila,Česká demografická společnost
602,76,62,Kučera Milan,Česká demografická společnost
603,114,62,Rabušic Ladislav,Česká demografická společnost
604,49,63,Jeřábek Hynek,Česká sociologická společnost
605,98,63,Musil Jiří,Česká sociologická společnost
606,106,63,Pavlík Zdeněk,Česká sociologická společnost
607,108,63,Petrusek Miloslav,Česká sociologická společnost
608,114,63,Rabušic Ladislav,Česká sociologická společnost
609,124,63,Sedláček Jan,Česká sociologická společnost
610,139,63,Suda Zdeněk,Česká sociologická společnost
611,54,64,Kadlec Vladimír,Československá sociologická společnost při ČSAV
612,124,64,Sedláček Jan,Československá sociologická společnost při ČSAV
613,147,64,Šnobl Jaroslav,Československá sociologická společnost při ČSAV
614,164,64,Vaněk Antonín,Československá sociologická společnost při ČSAV
615,39,65,Hanáček Jaroslav,Masarykova sociologická společnost
616,66,65,Kohn Jindřich,Masarykova sociologická společnost
617,77,65,Kunte Ladislav,Masarykova sociologická společnost
618,105,65,Ovesný Miroslav,Masarykova sociologická společnost
619,112,65,Potužil František,Masarykova sociologická společnost
620,129,65,Slaminka Vladimír,Masarykova sociologická společnost
621,151,65,Štern Evžen,Masarykova sociologická společnost
622,154,65,Teltšík Rudolf,Masarykova sociologická společnost
623,173,65,Winter Lev,Masarykova sociologická společnost
624,109,68,Pistorius Theodor,Společnost pro sociální bádání
625,19,71,Durdík Josef,Athenaeum
626,26,71,Fořt Josef,Athenaeum
627,2,72,Alan Josef,Biograf
628,69,74,Korčák Jaromír,Česká mysl
629,159,74,Uhlíř Antonín,Česká mysl
630,40,76,Havelka Miloš,Filosofický časopis
631,65,76,Klofáč Jaroslav,Filosofický časopis
632,72,76,Král Josef,Filosofický časopis
633,177,83,Žalud Augustin,Naše doba
634,112,95,Potužil František,Sociální problémy
635,145,95,Škrach Vasil Kaprálek,Sociální problémy
636,146,95,Šmejkal Karel,Sociální problémy
637,144,96,Šíma Jaroslav,Sociální revue
638,151,96,Štern Evžen,Sociální revue
639,157,100,Trapl Miloslav,Sociologica
640,66,101,Kohn Jindřich,Sociologická revue
641,72,101,Král Josef,Sociologická revue
642,85,101,Machotka Otakar,Sociologická revue
643,86,101,Maiwald Karel,Sociologická revue
644,104,101,Obrdlíková Juliana,Sociologická revue
645,112,101,Potužil František,Sociologická revue
646,120,101,Rouček Joseph Slabey,Sociologická revue
647,134,101,Sorokin Pitirim Alexandrovič,Sociologická revue
648,142,101,Šapoval Mykyta,Sociologická revue
649,145,101,Škrach Vasil Kaprálek,Sociologická revue
650,146,101,Šmejkal Karel,Sociologická revue
651,157,101,Trapl Miloslav,Sociologická revue
652,159,101,Uhlíř Antonín,Sociologická revue
653,10,103,Brokl Lubomír,Sociologický časopis / Czech Sociological Review
654,22,103,Filipcová Blanka,Sociologický časopis / Czech Sociological Review
655,32,103,Gál Fedor,Sociologický časopis / Czech Sociological Review
656,33,103,Galla Karel,Sociologický časopis / Czech Sociological Review
657,52,103,Jungmann Bohumil,Sociologický časopis / Czech Sociological Review
658,57,103,Kaláb Miloš,Sociologický časopis / Czech Sociological Review
659,65,103,Klofáč Jaroslav,Sociologický časopis / Czech Sociological Review
660,78,103,Lamser Václav,Sociologický časopis / Czech Sociological Review
661,84,103,Machonin Pavel,Sociologický časopis / Czech Sociological Review
662,90,103,Marušiak Martin,Sociologický časopis / Czech Sociological Review
663,97,103,Možný Ivo,Sociologický časopis / Czech Sociological Review
664,108,103,Petrusek Miloslav,Sociologický časopis / Czech Sociological Review
665,110,103,Porket Josef Ludvík,Sociologický časopis / Czech Sociological Review
666,112,103,Potužil František,Sociologický časopis / Czech Sociological Review
667,119,103,Richta Radovan,Sociologický časopis / Czech Sociological Review
668,124,103,Sedláček Jan,Sociologický časopis / Czech Sociological Review
669,164,103,Vaněk Antonín,Sociologický časopis / Czech Sociological Review
670,175,103,Zich František,Sociologický časopis / Czech Sociological Review
671,86,106,Maiwald Karel,Statistický obzor
672,116,106,Reif Gustav,Statistický obzor
